"F_ppm"	"Cl_ppm"	"S_ppm"	"P_ppm"	"Fe_ppm"	"Mn_ppm"	"Mg_ppm"	"Al_ppm"	"Ca_ppm"	"Na_ppm"	"K_ppm"
0.0398128744790793	5.5065872492058	5.80945010190307	0.00352741981502247	0.417970053073186	0.0264609852951356	1.01978683980418	0.246499224316556	4.13427129620686	2.0980863013023	0.0404104104104104
0.0751895686419746	6.25603937130921	4.57292252611303	0.00699493170343783	0.230989783292302	0.174628078589481	0.829240755113461	0.0039683971737573	1.9752624053508	1.63881289713487	0.5308860648169
0.0743537123214752	0.808159140522954	2.54840396560763	0.0182503946757169	0.2432960052329	0.182347063270855	0.851170106104782	0.415262589510774	1.87822102755308	4.33554241760546	0.27146010886781
0.0177157876578325	0.354721549519203	2.40279785914447	0.0290958122759116	0.717795790388433	0.0248381609786638	0.254159837799086	0.754341645744853	1.44733968097717	1.8741780769664	0.178710485376189
0.0413753460858602	0.19233232116263	4.03829300544083	0.0259046722997225	0.663123258371491	0.0349058713927916	0.867702102725545	0.421812955470153	2.73334531765431	3.35755162658495	0.332362510865831
0.020551106768264	2.35672280209924	4.30878488441946	0.0189120015661688	0.295195759693999	0.0298898898898899	1.01349552317031	0.256026304185257	4.18771398952231	0.910340286482483	0.717380153829343
0.132808371663684	10.4989989307456	3.27180912405805	0.0354104183266279	0.863781874192129	0.118849296874939	1.8207773766558	0.746831567554208	4.42646877840161	4.62492716814882	0.959175403408338
0.0738084964199147	5.77971207436992	5.37564988374394	0.0176587958287499	0.982975133274486	0.152305619920975	1.35288679267591	0.492486984504639	4.11648070672527	2.67359100587603	0.0727827827827828
0.0404423293464864	6.50154768290459	3.02229670026543	0.0139555124065952	0.0750750750750751	0.107361525071927	1.01706493874486	0.237544316283364	3.03062664624304	2.06761716406906	0.276842130280725
0.0319974801802975	2.49019019019019	1.58088184946618	0.0297186311666467	0.524109220603202	0.0575035483212677	0.0256327694952047	0.613645548923512	1.03256195271388	0.96006006006006	0.32475470504602
0.0459632902089848	0.982983157109061	3.67889949746713	0.00557092606993452	0.198960988000455	0.00416666089357534	1.50700002923118	0.218356325075175	4.68899528449401	3.34845906949682	0.295670038363945
0.0592144633991139	2.38473473473473	2.53543357918248	0.0102546215863002	0.180780780780781	0.0750610851159726	0.274047643569496	0.0498869445717657	1.8387202443555	0.402536643235683	0.859236222616225
0.0700608412479345	0.18688677150168	1.58213668600434	0.014009009009009	0.424975637056118	0.0279598261049317	0.206876284006745	0.271134411371264	1.39173796027899	0.317217217217217	0.922448302897472
0.0381379026945321	0.405605605605606	2.77585181146732	0.0165615615615616	0.499536518278323	0.048988988988989	1.01385155470127	0.872984397107291	3.14990867907181	1.18886688121618	0.305863234158749
0.0171860731973321	23.1714727559351	3.73697047637229	0.00959459459459459	0.117417417417417	0.118802971261641	2.21264191081136	0.187229075549053	4.78410176420584	7.32193164198706	0.347658899134435
0.0886952090687649	0.380772523187674	2.49591334304858	0.0232874809620959	0.448977673732638	0.276242216460787	0.422753921888911	0.465623718037893	1.73155695013702	0.388538538538539	0.559617165230422
0.052289056572172	8.28609750540891	3.78041633209791	0.0244713081630574	0.331855879902828	0.0190115651865132	1.8619480674029	0.507738201758186	5.72245252877474	2.64822078526424	0.0898207639326813
0.0649229902273326	0.715252762251471	2.0505442053598	0.0152552552552553	0.0588588588588589	0.0766048505827538	0.505187079107085	0.262379441449283	1.70027086511254	1.14632018729557	0.299657124886743
0.0200274811143266	2.47703423974218	4.97277939640111	0.0200057482944457	0.0929286371365325	0.0425960230270623	1.38597073282514	0.312234976457123	5.17522768815979	2.15992627544029	0.5168636215167
0.070853009433845	4.86463802602407	2.7777566010541	0.024854989978978	0.337293605129863	0.0887487574882974	1.6837828163027	0.594018123006384	5.01850487850606	3.77830163179473	0.650447918954219
0.123100473735525	6.22616161982064	1.81884458350019	0.00169551448189852	0.197447447447447	0.242748094017271	1.45655875475974	0.0571349402908379	5.40325904730707	3.15751802412949	0.768094021738072
0.0742091406683594	0.538038038038038	2.8166053684175	0.0306806860573195	0.24538518662503	0.053033033033033	0.257020411710918	0.66284753083613	1.17810520064086	0.523197151599813	0.445883392581856
0.0817733881196834	20.9772914467018	1.98267941070346	0.0275678333585259	0.384657575484931	0.190588609208161	2.22116247801711	0.454064511838705	6.4276607320644	4.40288046029515	0.748154472649657
0.0609033821294863	0.0318600586398231	1.24445411372032	0.00452185534007209	0.527926083888727	0.0962357689505551	0.00917009816270337	0.307373255062835	1.07716721715406	0.104204204204204	0.301153143453319
0.074160973986438	0.085356453573871	2.4419171146724	0.0292461906158055	0.313019959753338	0.225270218491579	0.143496056793829	0.681337330231078	0.971252315212041	0.690896818846073	0.557117412348225
0.0445097171110389	2.67179101960472	3.79802235619988	0.00642642642642643	0.195471369234516	0.119981484446986	0.860456452208389	0.373196009376635	3.15374819422141	1.1176580168861	0.220926553063418
0.00501915799929029	1.4934591873733	3.91386725491176	0.0209410844817183	0.716594289769026	0.026452599207621	0.579500022868567	0.635192235468289	2.27156011480838	0.864665032807639	0.391730988013222
0.0459195374489172	1.68445202031674	4.2983170324151	0.014921553399839	0.192342342342342	0.0308986158359213	0.415119108048759	0.238642231794708	2.34844840783626	0.518818818818819	0.440982921569767
0.0539880218050872	8.09882033953337	6.55205551145271	0.0135285285285285	0.216134441272349	0.0285285285285285	1.66345042948003	0.233238384912226	4.32390270940959	1.30949360025395	0.406316316316316
0.0346012485082134	0.423666215968954	3.89900875358573	0.00686186186186186	0.0956402307814604	0.0415119877022106	0.119450735076802	0.235935802763684	1.41322586173192	0.59964964964965	0.296161182211535
0.00513181574135003	10.818522105328	4.04437376456563	0.00339997647753796	0.358360176630278	0.0375097126462546	2.1515926338275	0.171411411411411	6.11429232824594	6.22621253363758	0.586908353701551
0.0642451409835212	3.91968269251036	1.91122578912824	0.014470774939741	0.25139376007628	0.11580188500591	0.905916782509002	0.316859238940947	2.36831632768735	2.32539442101495	0.472451067121424
0.05467023763801	1.75690690690691	2.37337810060445	0.0305713319822424	0.623351818603235	0.139754736578307	0.24112813650318	0.760487560287004	1.08333179401234	0.105155155155155	0.656294056427343
0.0927001044667957	8.13522279521693	4.10223339236364	0.0134930665565008	0.655865281688368	0.000837364552543934	1.46274915134037	0.359222177922281	5.04070058139041	2.63803327722445	0.743509022807046
0.0448087656239027	13.1798257937436	5.24675344194672	0.02	0.693318980636342	0.0947960006696669	1.85883156118205	0.559511856148478	4.98872057767585	3.86591085367695	0.285906905293441
0.0183728175376753	1.92612612612613	3.42352976464991	0.0237636797552651	0.42262033281942	0.0416015586524727	0.386305531553974	0.533470174163051	1.6451755608432	0.961697092235886	0.424464464464464
0.0138141810711414	1.17348496239735	2.44050540190374	0.0118168168168168	0.338450610890213	0.0734827812876046	0.558411718383567	0.394117152767071	1.32807985879481	0.33188420935481	0.198670336302821
0.0388053997961912	2.98203591351989	3.23541791975768	0.0298755047230281	0.361421757905209	0.073563690053445	0.774739585746503	0.887259238442262	2.70636266237125	2.04116324275666	0.417546199766073
0.0415957306560958	28.0070760015331	5.23228058368987	0.01503003003003	0.170615678639355	0.163533084567866	2.22914829416465	0.262039790208851	6.32242571143433	4.93117314651771	0.322674601635681
0.0557425530204984	2.37982982982983	2.76728385301509	0.0115452832660324	0.0203337747534265	0.0354954954954955	0.471999363496063	0.182793153339511	2.71095961937681	1.13286363236047	0.451233794410154
0.0641208229385851	19.3833886759392	3.01723912143873	0.0192042042042042	0.339544715743675	0.0871598122889694	1.9597429005269	0.473392539052016	5.73320918576792	4.86389606153228	0.236248068667364
0.0698716321920511	6.25921014849788	4.5442496787746	0.0269742286461149	0.494056317316322	0.138832104492494	1.49619607691678	0.657272448469952	4.65478246938437	2.73754779009743	0.556291045785001
0.0726459485826752	3.49283304279858	3.31378064837957	0.0417496237069277	0.874406719198762	0.328853510317487	1.6754794692708	0.881062372783065	4.14769871812314	0.310992774687126	0.889989798149943
0.0117752726874625	0.832824845676153	3.50637863631789	0.0187277330193807	0.363020304223869	0.032052052052052	0.364730205255015	0.29758549909741	1.70316831720993	0.893705691915768	0.404442561722392
0.0277177177177177	6.68246221780016	3.83782501058629	0.00712223856671195	0.0935435435435436	0.0266165186172718	1.8096850755019	0.0819219219219219	5.39373134635389	3.29693261274753	0.34350591094059
0.0411758747675398	1.82312312312312	3.43601449271158	0.00439335387410593	0.195071220339786	0.099102248680133	0.573842169556677	0.210867397376375	1.78919238038361	1.63696214097191	0.599975273882388
0.0100984661737338	6.17238284628498	3.73273592856291	0.041331802782537	1.12910269315833	0.0251585661536037	1.0231685170686	0.894537771132319	4.17522369232029	2.45656256591177	0.28933157049217
0.023963963963964	0.667509332629913	2.63862448897471	0.0239118676291531	0.336925484662434	0.0489727083344929	0.81416798507118	0.51205099134993	2.92838599486277	1.65814962258245	0.46619535681692
0.0709437658905232	11.6531764044104	3.94216095018964	0.0181381381381381	0.176129391529466	0.0977179778636718	1.45039661500404	0.452430748184367	3.95611668378115	3.03876935752958	0.641936815399759
0.0392656712643315	12.1877960253434	3.4965334159322	0.0026544890680587	0.0820614058593476	0.0815562637382598	1.45323906041803	0.0362932064741551	3.97444268129766	2.79972531905355	0.198348348348348
0.0713055332846945	8.54690529904045	3.28920564955493	0.0517214612555037	0.888611760158467	0.0863471990921961	1.16781786304587	0.975366193303617	3.90089709823951	2.36306262563322	0.511093913660678
0.0367775881856865	16.5936270932105	4.7376136679444	0.0321068182427662	0.326552912762904	0.115787378210746	1.74259178386195	0.272954357239173	4.43619141727686	3.21665519277617	0.317006499444214
0.0552581166010804	0.997972393000406	2.65213691874747	0.00243558567559171	0.129939345529962	0.292663212354883	0.630709279175658	0.137535758093701	2.99727407703176	0.474119097436512	0.396349637785896
0.0327701825760197	1.98253253253253	3.49306824267042	0.0324500822806586	0.225276480648181	0.0555783395150353	0.639862136834273	0.327836950634749	2.10207895049825	0.453022568557946	0.644781101889735
0.0345916001647667	0.707442313613214	2.8133488957481	0.071130754743482	1.36998263307589	0.059595603782882	0.169168500322434	1.51017056268286	1.07883333833888	2.04880097813184	0.780070612355385
0.0753361798865202	10.6566809753973	3.21867011917711	0.0165648067185802	0.611751547816726	0.184659337754221	1.44716778201711	0.668850910830406	4.1127255205065	1.79312284419774	0.314184021929665
0.0749196671502124	4.60749041980909	3.96151259529997	0.024562493032191	0.313454130863356	0.14184650620961	0.939777609155872	0.546021005814667	1.96975576039404	0.208808808808809	0.699218277218825
0.0320519406403951	7.20636764868907	5.12258120552767	0.00611111111111111	0.280714336709114	0.129344540139215	1.77567357260206	0.185430790747323	5.88544826814905	3.01252658310974	0.0372451728365986
0.035421743530435	15.3765593608518	5.31555536910685	0.0211140774048867	0.448637204833358	0.0331731731731732	1.96227187581318	0.262158504427221	6.00462191877887	4.60008463766723	0.145169223168084
0.0214625042482747	0.794755983406747	2.26544450388075	0.0264064580434456	0.557185988816048	0.0545336469747255	0.470549573496794	0.520830714352119	2.15174715407193	0.34337713772745	0.322406693628104
0.0562782821466172	6.80041336182967	3.91191801230942	0.00947447447447447	0.508170314279565	0.257915615118295	1.01110676873183	0.42912265890768	4.01732276007533	2.09929998173345	0.212368731183582
0.0903571970218187	4.84963197683862	3.07693300773758	0.00765765765765766	0.297597581238965	0.305449712392779	0.865959667927302	0.1395731627979	2.61919791856781	1.69307662335199	0.44515506295878
0.0402964194927904	2.22392297329285	3.71914096534906	0.0122416424130802	0.3903888487414	0.0484061181615266	1.17487237155344	0.359177201940037	3.77992396475747	2.03125445482565	0.474081039792226
0.0366622818858401	3.12934187381282	1.34570838570252	0.014024024024024	0.410322846292734	0.0365365365365365	1.03466682866107	0.27000193632266	3.09594939369708	2.54120129713304	0.300030392443412
0.0351393737012951	20.5144107494803	4.85638901803732	0.0191291291291291	0.0666666666666667	0.0346946946946947	1.84602329134326	0.183328846507375	5.39687043614686	3.52750258189429	0.339225995276821
0.0822281537777792	1.53476912729471	1.78068449659837	0.0121600591450559	0.105793268543743	0.191198465064141	0.695437183158289	0.341746742438767	2.1652113571763	0.854504504504505	0.310641978099648
0.0456996663800338	9.42428719667765	4.15428190495575	0.0329163423955518	0.383676931537635	0.0726931612710886	1.26573557734614	0.451267993840469	2.96054172888398	1.71920061576651	0.48480873192162
0.033838363973272	0.162812812812813	3.1852423944262	0.0113063063063063	0.0949462717989214	0.241249693562132	1.33320950355783	0.245698550140847	4.52996390033513	2.37889805612478	0.404988172815625
0.0683961054981845	1.23030540626685	2.23167737907892	0.00973942035834988	0.190213517394212	0.0541841036733647	0.234700455407239	0.0676376792766222	1.70150638977066	0.513113113113113	0.66724809192951
0.0349682292639607	0.847047047047047	2.57313949860052	0.0484391161882474	0.837000259096524	0.164942217172836	0.738725696651461	0.722368493929336	2.94491494866088	2.51885720391325	0.482893775686576
0.0591966431139062	3.36407897890722	3.23346809860397	0.0256272342968227	0.40764780521117	0.104271361999345	0.536942568090768	0.444368632217824	1.97136500617489	2.05966978976604	0.648697252454393
0.0861023616495176	0.440710733428799	2.77012234892617	0.00252438816202664	0.0441355641941706	0.25368476473999	0.167550376330923	0.0297773989065227	1.22644626675174	0.983833833833834	0.342661031028224
0.0621955244757877	0.165265265265265	4.42455002593528	0.0062012012012012	0.0813623283288417	0.127914698386479	0.466923565241528	0.182822822822823	1.58609797526151	0.416268573212856	0.1905005005005
0.0419803199421775	0.605810120692497	4.12824128788885	0.0136065113094557	0.358242587581124	0.101120664987634	0.317439666116858	0.395819606040274	0.967547314241529	0.624390818995505	0.324404404404404
0.0478748739073392	1.00139146810021	4.01475479800146	0.0180737221946236	0.146993168684285	0.0817619792723429	1.67296290609294	0.188612684789071	5.54159625153989	3.52599787688851	0.927943262093909
0.023147204893541	6.059282537313	5.08656398266486	0.0167012401053019	0.0663859246955734	0.0110401179795687	1.13079612301438	0.471088963478386	2.26539524598047	2.47908533903953	0.189106487057883
0.0260826422077652	0.729329329329329	1.89084961158211	0.0150244445326198	0.847994420774568	0.0441041041041041	0.629654752744318	0.540181728189526	2.2850282532163	0.783183183183183	0.590641769738423
0.0299100598141748	15.1927762745342	5.09202228328551	0.0200190813735435	0.0917078392457805	0.0708787418671838	1.97412970551083	0.505012420748192	6.2806237898767	4.4513760599936	0.34935591005406
0.0259459459459459	12.9310898469975	4.79514185790339	0.00974474474474474	0.551506425910154	0.0397729322246622	2.19285357699571	0.559917933185979	5.78939530532807	3.3006745094678	0.17039039039039
0.0396754796299754	1.71031031031031	3.76674839817375	0.0107957957957958	0.064189759484764	0.0497328637435067	0.904210534884839	0.185945945945946	3.45785585651174	6.55734942226275	0.335651236744536
0.0658511699579069	0.356728006496612	3.64861106457746	0.00737601033430365	0.162162162162162	0.160351179502315	0.930309134495218	0.145636867974444	3.46164503972977	1.08350022454501	0.688360043926524
0.0454295401736567	37.5563809038343	4.71385985641305	0.00877198070375564	0.521948123317789	0.119619317069832	2.64472422136234	0.604010000424999	6.27804795838892	4.53090779834411	0.168852577329181
0.0682740463543787	1.21736736736737	0.118333947038329	0.0124474474474474	0.185885885885886	0.118035033323199	0.469273518365521	0.110606633443389	1.37636396149173	0.935335335335335	0.498464205972449
0.0467295269719726	9.06859388615606	5.76301041538312	0.0175445401438547	0.635008340448428	0.12553607846693	2.04574864169907	0.455609330189601	5.68835219740868	3.84270766833517	0.375771840213368
0.0380986793361967	19.3698489056633	6.32987841414122	0.0162162162162162	0.197634044516465	0.0390786860973959	2.25183898870807	0.282999685709811	5.95134625863284	5.09786979531697	0.0763599142128134
0.0274918305787999	8.44439275336655	3.19629736208903	0.0119914287483305	0.119257701059437	0.0226101311165809	1.54853941584577	0.436098299235462	4.70510443486273	3.13300061852724	0.474905165101205
0.0503236635774653	16.532878483217	5.1267332484051	0.0145045045045045	0.24137919569101	0.103472135870268	2.12098472891225	0.2940195529863	6.39659979892895	4.43509371624305	0.0926344503531001
0.0711684717598531	2.00527384935838	5.24055040817941	0.00622306974365454	0.0542042042042042	0.189300542151997	1.34613815158851	0.0819219219219219	4.16498377546668	2.9054619880637	0.345481112930375
0.0685120225542099	3.17868781944641	2.16156655839493	0.0224874391115177	0.215225245113643	0.0352588893607423	0.708820853009338	0.459282684431975	2.78297304920852	1.84225542431355	0.896483743784865
0.0962048633218767	6.10191971262041	2.95105900989211	0.0398930656245071	0.599622838036707	0.0989465332937377	1.21519874937713	0.778987839022426	3.75782459648326	3.02548206470047	0.569893506520189
0.0392528903855363	1.08493493493494	2.4477007683546	0.0100387560553202	0.531123322042887	0.0615096195262779	1.2130261310467	0.29744308497288	3.09014911670238	2.08208228971504	0.774157911213621
0.0697375617960047	5.40861455433422	4.56605933511048	0.0189153453636302	0.305572010807627	0.0857983672020616	1.10225501333004	0.354643658056897	4.14732027938589	1.14524422901317	0.218775087306771
0.0707396414846747	1.28113113113113	0.403303730888616	0.0055501592681831	0.275023562585142	0.0683140005665424	0.254398952746369	0.0801201201201201	0.810392520856112	0.45181095011503	0.298705873716264
0.0647209548928779	11.0303286118653	5.42889042029372	0.0064842810310211	0.306093340258754	0.0847676785780034	1.81138272499679	0.197957957957958	5.10217001708224	1.68518247977554	0.387187187187187
0.0869075299558958	10.477524748721	4.0378662246482	0.00544730810732451	0.11548617584957	0.107057310343974	1.46659885404765	0.176576576576577	4.13009071024135	3.92129321349684	0.127473489368168
0.0795824521463452	10.9875320284826	3.69787435296489	0.0322954774525191	0.588132852138511	0.0845816541855215	1.41377411668126	0.797583882808163	3.6576450089924	2.40581749741718	0.59860737547
0.0822586625333198	0.248648648648649	2.96773661399085	0.00615864089970439	0.361043219085744	0.0467216183084244	0.379629215049847	0.13993549507891	0.759016631636769	1.22295100627723	0.382628769611068
0.0399863899083969	6.79041941328536	4.96313855248035	0.0120720720720721	0.126349058254886	0.0817551900715944	1.43637754822316	0.263414125024628	3.16252379259095	2.4581609052135	0.199465035806447
0.0554266966610602	13.8949205318063	4.25809979409985	0.00310457804218944	0.155255255255255	0.0499499499499499	1.74036946103275	0.15894772736646	4.89438182860613	3.63511616841458	0.120354353628185
0.0114209544948758	1.3245114105944	2.79953560324501	0.0107057057057057	0.078978978978979	0.012785426062575	1.33450338815838	0.0556743620967455	2.79721213970333	2.87559231131787	0.284185486564855
0.0849443528937106	19.2980758804038	5.93851002012631	0.0291193225538377	0.617986447042154	0.108071270855469	2.12776074813805	0.503888557516319	5.60238654632121	4.30716931762799	0.34016964108955
0.0872208645678502	0.427677677677678	4.30871850741403	0.0165465465465465	0.294020479527502	0.180626626011579	0.0343996068267525	0.392283558822346	1.01842837361619	0.693793793793794	0.258997034715805
0.0437053600516986	1.96046046046046	4.08299304260146	0.0342208158522781	0.103981056954557	0.0908030980097499	0.501507060026074	0.633912129594992	1.55064506595954	1.41785639432547	0.216525401407289
0.0476969549579201	5.65245397881452	3.15614832463953	0.0119991015848455	0.494810353581892	0.114775548210182	1.87247849745578	0.448735695088893	5.69820735417306	4.55654730697729	0.311362223640171
0.077813633415462	16.5699540892998	4.1261267578107	0.0105963968320157	0.602301932495961	0.0708817784457248	1.75474932185625	0.525636663717759	5.21681951731443	2.622808874494	0.439179179179179
0.0594954779006902	0.258458458458458	1.61813295054775	0.0288290661163123	0.462741778930521	0.117026447863221	0.412050457078953	0.503881351028452	1.21041902434081	0.87003785355043	0.734746873612809
0.0643678581200949	2.32991427643166	3.01914117020436	0.0123666921282248	0.610485934800214	0.108905410555295	1.55115298580298	0.297340331170029	4.60166049422696	2.08326693294914	0.73012651616027
0.0437193708064897	9.53893447722622	5.68571121293508	0.00454049042000203	0.263430417857362	0.0465030512226512	1.52313972760876	0.268497041510338	5.58488308731467	3.41210760175708	0.0659159159159159
0.0976789780304863	25.2885421403533	5.72154739788732	0.00563063063063063	0.155672199121633	0.0577177177177177	2.53100562175973	0.114548150559656	6.46025646850467	5.61241363899201	0.483813813813814
0.0452041678359423	2.115499611417	3.72208970751787	0.0176514241552192	0.741731836958013	0.0498298298298298	0.521522011353803	0.547662921119035	2.09591687982902	0.660367007742929	0.063953953953954
0.0702717205202242	6.58041693887484	4.30430112708285	0.00360193978058983	0.104804804804805	0.0328807317519608	1.74925449152752	0.0696517583936811	4.77514269156381	3.97150656213276	0.760464635598964
0.0474619755377525	6.10457312729345	4.14034513919088	0.00342485960645635	0.324801050860879	0.137348528753963	1.80946517468211	0.179076135302947	5.52981802914292	3.84399001160157	0.458396325577315
0.0530511968881982	0.159782304336177	3.0631946529376	0.0152402402402402	0.19984984984985	0.0403500370627446	0.321136547458073	0.0607749071027092	1.39634604565799	0.516833464220452	0.274268481642948
0.0294056186625735	13.0658999445956	2.7907385541953	0.0318728479187854	0.82423190942525	0.0888403642472317	1.96714125988617	0.765860745356453	5.89771533710882	3.93925462239776	0.242492492492492
0.0173751599248867	18.5919437366326	3.68989380731566	0.00630630630630631	0.436581397280256	0.0218018018018018	2.25826196621524	0.485105268446614	5.6097060656175	5.0060592392711	0.176959540424684
0.0169331908086283	13.8271494359784	3.28924777085588	0.0280895411138253	0.358757899516869	0.105337311959193	1.98136922935547	0.37491793593117	5.55010317498818	4.15411994400224	0.598643705110785
0.0334919946213901	6.52564288269819	4.41927492629106	0.00684684684684685	0.222891966877646	0.22706384711001	1.67481648583974	0.352511600568389	5.89877564366907	3.30685899017383	0.0411145382080985
0.0538882746524047	1.07267267267267	3.40044650633558	0.024104562426112	0.470788724538491	0.262938813477339	0.452993685148559	0.575579517109188	2.40423307195306	0.706156156156156	0.290922718584937
0.0752305306863588	0.231244177546959	1.06979989667292	0.0245989253694745	0.378381060986361	0.107805279758715	0.424997529899815	0.655412806227685	2.50871408870444	0.651001001001001	0.536378937897935
0.0510895093579119	0.7372672407279	4.15905419170301	0.0147270895378966	0.434449103473589	0.0165470329003861	0.444973514983959	0.472843385601167	0.833028157707304	1.71063516700367	0.584737488530521
0.0240421391943089	2.01465578005985	1.98616360491088	0.029683008119226	0.592457009174435	0.06923488081613	1.09555026866073	0.733786638536922	3.3232376887463	2.97881011238483	0.331345270643884
0.0492030571861218	5.82012018611708	3.7440031285738	0.0127777777777778	0.270896909051238	0.140957075936784	1.82276644938608	0.26879691658137	5.45641347020864	5.56665349624187	0.0963263263263263
0.064187158398351	0.110783367646799	1.21313050106175	0.0152702702702703	0.222395283706144	0.103359216835535	0.0377990594320825	0.330564964463766	1.33810923621058	0.691891891891892	0.48766623111322
0.0297782563953716	0.0833862710946211	1.85992665904875	0.0163663663663664	0.209443388330028	0.16525021249165	0.0241415680203803	0.376544956233546	0.918042552191764	0.0172132960881317	0.445522026640164
0.0740322917347269	20.8909161115296	4.27975217193815	0.0045992499527193	0.0535800708365778	0.253511358907626	1.91631071100958	0.0356823002429816	5.13450175989419	3.690549323796	0.602595114922082
0.0513117222564638	9.80635790495757	2.29072025292726	0.0254800692430501	0.881446272658236	0.160000857915761	1.43463940085539	0.569578085222925	4.07473079906777	2.93781107937413	1.2097908309429
0.0304820785975955	21.5406618552544	3.62470278484419	0.0374637183475886	0.192222639419858	0.036016016016016	2.36951119391203	0.255879971079672	6.33987175300717	5.03286259559317	0.334692920250727
0.0328037215787047	2.67624392787665	3.19929612974529	0.0166666666666667	0.642551627611534	0.0202802802802803	1.19616458793124	0.510004346696133	4.19362475397065	1.64235765440394	0.441489779270326
0.0526173408752296	14.0308145464537	3.0644141710322	0.0188092200393346	0.12645189131094	0.220570093529364	1.95295840289255	0.219407077134624	5.16567093972117	5.465494413664	0.325084027928409
0.0769661728292632	2.91459490538381	3.34975429210814	0.019955540265553	0.0666370602740228	0.127317901170127	0.882512742424935	0.18683985242101	2.05275844922289	2.78128739034834	0.368628099221539
0.0556306414366414	10.3726486947212	3.31111845196412	0.0185863257658698	0.529793050839775	0.0368505660831254	1.26578587745093	0.575107799070739	3.74151948420331	0.38946310425797	0.569660273363081
0.0849229500284344	1.21981981981982	3.80209087674781	0.0250811243474412	0.0154445316788317	0.211458484459477	1.50329273998066	0.36098599056853	3.9630106985569	2.53787964987676	0.494604604604605
0.082052420761005	8.26206425456018	3.16649825542942	0.00759334332149166	0.613936447624097	0.176376891325521	1.88839768712796	0.429615677560085	5.01948493951932	4.86683825010569	0.722968212426673
0.0437749165429509	4.38891860658181	4.16669583658546	0.00439923692652301	0.158408408408408	0.100807608727113	1.87711701464592	0.0222682998507185	5.51282671140507	3.82902614500135	0.379543818380224
0.0658669556434163	0.0401496373152328	3.6224756471629	0.0136936936936937	0.185912144371108	0.0699087858631649	0.431786029839918	0.146603265931126	1.48942411318421	0.613913913913914	0.228692665246678
